"Start the new year with a sensory journey in the chamber that dances with sound. HEKA opens on January 7th at @tadgalleri in Oslo with unforgettable performances by pianist Andreas Ihlebæk every weekend until February 2nd. 

Info & tickets on heka.art

Big thank you to @o.p.u.s for making this video possible. We are filled with gratitude 🙏🏼

Production by OPUS / @o.p.u.s 
Director, editor: Marius Iversen / @marius.iversen 
VFX: Jasko Mujakic / @jvsko 
1st AC: Isak Sawe / @isaksawe 
Lighting: Isak Sawe, William Stang / @stang_mediaproduksjon","• Start the new year with a sensory journey in the chamber that dances with sound. HEKA opens on January 7th at @tadgalleri in Oslo with unforgettable performances by pianist Andreas Ihlebæk every weekend until February 2nd.   Info & tickets on heka.art  Big thank you to @o.p.u.s for making this video possible. We are filled with gratitude 🙏🏼  Production by OPUS / @o.p.u.s  Director, editor: Marius Iversen / @marius.iversen  VFX: Jasko Mujakic / @jvsko  1st AC: Isak Sawe / @isaksawe  Lighting: Isak Sawe, William Stang / @stang_mediaproduksjon"
"You are invited to a one-night-only sensory breathwork journey in a chamber that dances with sound.

Breathwork and classical music thrive in synergy. Together, they can bring a sense of calm and tranquility while guiding our consciousness to unexplored landscapes within us. Let the rhythm of the breath and the melodies guide your awareness to bodily presence, unlocking sensory and emotional experiences.

Classical pianist Andreas Ihlebæk will play piano pieces specifically composed for the HEKA chamber, a concept by Marius Troy, and accompany the breathwork guidance of Fredrik Fernando Austad. 

The class lasts for about one hour. 

HEKA Breath
When: Tuesday 21sth of January from 18-19.30
Where: HEKA Chamber, Tad Gallery, Oslo
Tickets: heka.art

We’re looking forward to breathing with you.

Read more about the HEKA Chamber at heka.art

Important: Read the event text for clarity on the breathwork practice.

Limited spots.","• You are invited to a one-night-only sensory breathwork journey in a chamber that dances with sound.  Breathwork and classical music thrive in synergy. Together, they can bring a sense of calm and tranquility while guiding our consciousness to unexplored landscapes within us. Let the rhythm of the breath and the melodies guide your awareness to bodily presence, unlocking sensory and emotional experiences.  Classical pianist Andreas Ihlebæk will play piano pieces specifically composed for the HEKA chamber, a concept by Marius Troy, and accompany the breathwork guidance of Fredrik Fernando Austad.   The class lasts for about one hour.   HEKA Breath When: Tuesday 21sth of January from 18-19.30 Where: HEKA Chamber, Tad Gallery, Oslo Tickets: heka.art  We’re looking forward to breathing with you.  Read more about the HEKA Chamber at heka.art  Important: Read the event text for clarity on the breathwork practice.  Limited spots."
"Music is central to the human experience—some researchers even suggest it predates spoken language. Naturally, the musical aspect of HEKA is profoundly significant.

Pianist and composer Andreas Ihlebæk has been described by Apple Music as “one of the most dynamic and boundary-breaking composers in modern classical music.” To me, his work resonates on a deeper level, reaching something primal and rooted. His latest project, RO, in which he has toured Norwegian churches and prisons to offer sacred musical experiences that help people calm their minds and reconnect, is a testament to his unique gift for serving the universe in an authentic and beautiful way.

We are incredibly fortunate to have him create the auditory vessel for your journey inside the HEKA Chamber. No one else could have done it justice.","• Music is central to the human experience—some researchers even suggest it predates spoken language. Naturally, the musical aspect of HEKA is profoundly significant.  Pianist and composer Andreas Ihlebæk has been described by Apple Music as “one of the most dynamic and boundary-breaking composers in modern classical music.” To me, his work resonates on a deeper level, reaching something primal and rooted. His latest project, RO, in which he has toured Norwegian churches and prisons to offer sacred musical experiences that help people calm their minds and reconnect, is a testament to his unique gift for serving the universe in an authentic and beautiful way.  We are incredibly fortunate to have him create the auditory vessel for your journey inside the HEKA Chamber. No one else could have done it justice."
"One of the most beautiful aspects of HEKA is the collaboration across disciplines, with incredible artists creating their best work, realizing one shared vision. 

I knew from the beginning of this project that the visual and interactive element of HEKA was crucial to get right in order to bring the audience on a deeper journey. The visuals of HEKA needed to be living and reacting to its environment. It needed to dance and be in conversation with the music and the space. 

Having been a big fan of Steven Mark Kübler’s (@perspek.steven) work for a while, I reached out and shared my vision of HEKA with him last summer. Luckily, he aligned with the vision and was up for the challenge of helping us create a fully immersive and interactive experience. 

I am proud to have Steven on as a collaborating artist on HEKA, and I cannot wait for people to experience his work and what we have created together.

This video is one of his previous works.","• One of the most beautiful aspects of HEKA is the collaboration across disciplines, with incredible artists creating their best work, realizing one shared vision.   I knew from the beginning of this project that the visual and interactive element of HEKA was crucial to get right in order to bring the audience on a deeper journey. The visuals of HEKA needed to be living and reacting to its environment. It needed to dance and be in conversation with the music and the space.   Having been a big fan of Steven Mark Kübler’s (@perspek.steven) work for a while, I reached out and shared my vision of HEKA with him last summer. Luckily, he aligned with the vision and was up for the challenge of helping us create a fully immersive and interactive experience.   I am proud to have Steven on as a collaborating artist on HEKA, and I cannot wait for people to experience his work and what we have created together.  This video is one of his previous works."
"It is only a matter of weeks before we open the HEKA Chamber for the very first time and let people inside to experience what we have built. The vision is becoming real in a grand way, and while the world is a whirlwind I feel like I am right here in the eye of the storm. Calm. Awake. Completely surrendered to the process and the currents of the universe.

It took the universe 13.9 billion years to arrange things for us to get to this exact moment. For us to get together and create HEKA. Knowing this, I have total trust in what we are doing. 

The universe is music, and we are here to play our parts in the cosmic symphony. HEKA is not about impressing anyone. It is all about blessing people with a moment of resonance through the vibrations of musical notes, and a corresponding visual journey in a space that allows for uninterrupted connection with the present moment. 

I can’t wait to share it with you.","• It is only a matter of weeks before we open the HEKA Chamber for the very first time and let people inside to experience what we have built. The vision is becoming real in a grand way, and while the world is a whirlwind I feel like I am right here in the eye of the storm. Calm. Awake. Completely surrendered to the process and the currents of the universe.  It took the universe 13.9 billion years to arrange things for us to get to this exact moment. For us to get together and create HEKA. Knowing this, I have total trust in what we are doing.   The universe is music, and we are here to play our parts in the cosmic symphony. HEKA is not about impressing anyone. It is all about blessing people with a moment of resonance through the vibrations of musical notes, and a corresponding visual journey in a space that allows for uninterrupted connection with the present moment.   I can’t wait to share it with you."
"Today is the day. We are finally gifting HEKA to the world. Tickets are now available. Experience HEKA at @galleritad from January 7th to February 2nd.

Visit HEKA.ART or follow the link in the bio to read more about the HEKA Experience.

#heka #hekaoslo",• Today is the day. We are finally gifting HEKA to the world. Tickets are now available. Experience HEKA at @galleritad from January 7th to February 2nd.  Visit HEKA.ART or follow the link in the bio to read more about the HEKA Experience.  #heka #hekaoslo
"Veil of Light

A continuation of the exploration of the interplay between the soft & delicate and the hard & precious.",• Veil of Light  A continuation of the exploration of the interplay between the soft & delicate and the hard & precious.
From AI to real life: On a mission to make the world  more magical.,• From AI to real life: On a mission to make the world  more magical.
Fils d’Or.,• Fils d’Or.
"L’Abîme Bleu.

An imagined exhibition with sculptures exploring the mysteries of deep blue.",• L’Abîme Bleu.  An imagined exhibition with sculptures exploring the mysteries of deep blue.
"Is there hope for art in the age of AI? 

Join me at @tadoslo Thursday 14th of November at 17:00 (5pm) for an exploration of AI’s transformative role in art. Link to (free) tickets in my bio.

I hope to see you there ✨🤍",• Is there hope for art in the age of AI?   Join me at @tadoslo Thursday 14th of November at 17:00 (5pm) for an exploration of AI’s transformative role in art. Link to (free) tickets in my bio.  I hope to see you there ✨🤍
"We have two shows tonight, and then there are only a couple of weekends left of HEKA. If you want to experience something completely different, a merge of space, visuals and music, now is your opportunity ✨","• We have two shows tonight, and then there are only a couple of weekends left of HEKA. If you want to experience something completely different, a merge of space, visuals and music, now is your opportunity ✨"
"I you find yourself in Oslo, there is magic to be found in the @hekachamber the next two weekends ✨ our last show is on February 15th. After that the HEKA chamber will close (forever?).

Made possible with @touchdesigner","• I you find yourself in Oslo, there is magic to be found in the @hekachamber the next two weekends ✨ our last show is on February 15th. After that the HEKA chamber will close (forever?).  Made possible with @touchdesigner"
"Making «Azur» 🎹 at @eaglenesteco . 
Endless inspiration ✨ 

«Azur» produced by @ibibibeats , @mariustroy and @andreas.ihlebaek aka @morgenlandia 

#music #electronicmusic #beautifulplaces #norwaytravel #norge #travel #inspiration #unique #igtravel #studio #studiosetup #studiosession","• Making «Azur» 🎹 at @eaglenesteco .  Endless inspiration ✨   «Azur» produced by @ibibibeats , @mariustroy and @andreas.ihlebaek aka @morgenlandia   #music #electronicmusic #beautifulplaces #norwaytravel #norge #travel #inspiration #unique #igtravel #studio #studiosetup #studiosession"
"Auréolé.

Further explorations into gold.",• Auréolé.  Further explorations into gold.
"Paris Doré.

Exploring gold at scale and dressing Paris in precious metal. 

#sculptures #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation #cityscape #paris",• Paris Doré.  Exploring gold at scale and dressing Paris in precious metal.   #sculptures #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation #cityscape #paris
"We built Heka with our own hands. By doing so we created a portal for people to forget the chaos of the material world and reconnect with themselves and each other.

For us, it has been a journey of belief, sweat, tears, love, friendship, trust and bravery. 

From the bottom of my heart: Thank you. It was real.","• We built Heka with our own hands. By doing so we created a portal for people to forget the chaos of the material world and reconnect with themselves and each other.  For us, it has been a journey of belief, sweat, tears, love, friendship, trust and bravery.   From the bottom of my heart: Thank you. It was real."
Voile Céleste.,• Voile Céleste.
"Auréolé II. 

A theme is emerging from the depths.",• Auréolé II.   A theme is emerging from the depths.
"Or Doux.

Blurring the lines between sculpture and fashion, exploring soft textures and threads of gold.","• Or Doux.  Blurring the lines between sculpture and fashion, exploring soft textures and threads of gold."
"Collin’s d’Or.

Imagined art installations covering Tuscan hills with gold.

#artinstallations #conceptart #sculptures",• Collin’s d’Or.  Imagined art installations covering Tuscan hills with gold.  #artinstallations #conceptart #sculptures
Côte d’Or.,• Côte d’Or.
"L’Opéra.

Scenography for the opera.",• L’Opéra.  Scenography for the opera.
A shimmer is breaching this Friday. Only 25 can step through ✨,• A shimmer is breaching this Friday. Only 25 can step through ✨
"AURUM PORTALS
Limited /25 • dropping 25 April — 12:00 CET

Three thresholds in liquid gold: Beacon, Oracle, Path.
A1 museum-grade giclée, numbered and certified.
Hang one. Claim the triptych. Enter the portal.

Set your reminder ✨","• AURUM PORTALS Limited /25 • dropping 25 April — 12:00 CET  Three thresholds in liquid gold: Beacon, Oracle, Path. A1 museum-grade giclée, numbered and certified. Hang one. Claim the triptych. Enter the portal.  Set your reminder ✨"
"A portal just opened—will you step through?

Slide ➜ to meet Beacon, Oracle, and Path.

• A1 museum-grade giclées
• Only 25 of each will ever exist
• Holographic-sealed COA, carbon-neutral shipping

Collect one—or claim the full triptych and hold matching numbers.

🔗 Link in bio.

See you on the other side. #AurumPortals #LimitedEdition #MariusTroy","• A portal just opened—will you step through?  Slide ➜ to meet Beacon, Oracle, and Path.  • A1 museum-grade giclées • Only 25 of each will ever exist • Holographic-sealed COA, carbon-neutral shipping  Collect one—or claim the full triptych and hold matching numbers.  🔗 Link in bio.  See you on the other side. #AurumPortals #LimitedEdition #MariusTroy"
"Golden trees in an imaginary sculpture park in Paris.

Would you go visit?",• Golden trees in an imaginary sculpture park in Paris.  Would you go visit?
"25 days of getting to know the HEKA Chamber.

One of the greatest gifts of having built the HEKA chamber is witnessing the magic that happens when we open our door to other creatives souls. 

We are here for another two weeks. 10 shows to go. 💙",• 25 days of getting to know the HEKA Chamber.  One of the greatest gifts of having built the HEKA chamber is witnessing the magic that happens when we open our door to other creatives souls.   We are here for another two weeks. 10 shows to go. 💙
